sub,ses,cond,trial,p300_mean,theta_mean
sub-04,ses-S2,2b,88,3.2005440391505515e-06,1.1584734518294042e-12
sub-04,ses-S2,2b,89,-6.758187068134284e-07,3.475580199470393e-12
sub-04,ses-S2,2b,90,-1.8397589976606672e-06,2.878280976739749e-12
sub-04,ses-S2,2b,91,-4.263868195986455e-06,1.724563641043008e-12
sub-04,ses-S2,2b,92,3.215008711571158e-06,1.5341286175500524e-12
sub-04,ses-S2,2b,93,-8.419930146900366e-06,9.356695096396556e-13
sub-04,ses-S2,2b,94,-2.3739357115221576e-06,1.6739516870122935e-12
sub-04,ses-S2,2b,95,9.446238395285416e-07,1.319084262912082e-12
sub-04,ses-S2,2b,96,-2.4354578219496603e-06,8.235462598060003e-13
sub-04,ses-S2,2b,97,-3.1318141896375193e-06,3.8829724306743085e-12
sub-04,ses-S2,2b,98,-4.212215720903097e-06,2.4673495361571382e-12
sub-04,ses-S2,2b,99,3.808752298181079e-06,1.3128793190662324e-12
sub-04,ses-S2,2b,100,-4.086811242097891e-06,2.978876410281023e-12
sub-04,ses-S2,2b,101,-6.060036975863027e-07,3.18492727530404e-13
sub-04,ses-S2,2b,102,-5.7243554688847e-06,1.2606561344102785e-12
sub-04,ses-S2,2b,103,3.6951888884703054e-06,1.424737135260312e-12
sub-04,ses-S2,2b,104,-4.210703722509962e-06,1.867680629457085e-12
sub-04,ses-S2,2b,105,4.168357979616383e-06,2.156858591149374e-12
sub-04,ses-S2,2b,106,9.256514164002785e-06,4.09258460749814e-12
sub-04,ses-S2,2b,107,5.632074259334988e-06,2.5488607569727817e-12
sub-04,ses-S2,2b,108,-2.512538506706249e-06,8.879882036892482e-13
sub-04,ses-S2,2b,109,-4.268562686187794e-07,2.5043398955438203e-12
sub-04,ses-S2,2b,110,-4.792766243564935e-06,1.4854482958221358e-12
sub-04,ses-S2,2b,111,5.201100716936503e-06,1.5457754113078123e-12
sub-04,ses-S2,2b,112,-2.818870335465707e-06,1.5564432191594643e-12
sub-04,ses-S2,2b,113,1.259575691307852e-06,1.4671378075271512e-12
sub-04,ses-S2,2b,114,-4.703179276000587e-06,1.966340183479083e-12
sub-04,ses-S2,2b,115,-1.870619524961678e-06,1.7016061030290433e-12
sub-04,ses-S2,2b,116,3.66101695410368e-06,1.973112110638807e-12
sub-04,ses-S2,2b,117,-5.6733789357128e-06,4.933025210114695e-12
sub-04,ses-S2,2b,118,3.4032456862527286e-06,3.1773613007832444e-12
sub-04,ses-S2,2b,119,-4.0121381861480464e-06,5.734613056869189e-13
sub-04,ses-S2,2b,120,-3.3254751716901163e-06,1.3625580920319226e-12
sub-04,ses-S2,2b,121,-2.01023024292688e-06,9.039991293662777e-13
sub-04,ses-S2,2b,122,-2.4914322165184388e-06,1.751550106145235e-12
sub-04,ses-S2,2b,123,-2.716731699162027e-06,1.0798429879611353e-12
sub-04,ses-S2,2b,124,6.594329521443241e-06,3.32949055090417e-12
sub-04,ses-S2,2b,125,3.7871074333041406e-06,2.1344239253519714e-12
sub-04,ses-S2,2b,126,6.187608574151738e-06,4.1802215402000483e-13
sub-04,ses-S2,2b,127,6.646454241354521e-06,2.789686467073637e-12
sub-04,ses-S2,2b,128,5.476412517275404e-06,1.0130557152988745e-12
sub-04,ses-S2,2b,129,-5.522980124406905e-06,2.1980227373739284e-12
sub-04,ses-S2,2b,130,-1.8442893389090845e-07,2.1791218652147983e-12
sub-04,ses-S2,2b,131,5.145046228315554e-06,1.7641543563861175e-12
sub-04,ses-S2,2b,132,-9.184873490394812e-06,9.4613567288024e-13
sub-04,ses-S2,2b,133,3.5133841381382294e-06,2.866567650016635e-12
sub-04,ses-S2,2b,134,6.669696624795417e-06,8.562372813360073e-13
sub-04,ses-S2,2b,135,3.507152911424514e-07,9.86750303251952e-13
sub-04,ses-S2,2b,136,5.070124206615792e-06,1.4120677869030202e-12
sub-04,ses-S2,2b,137,-2.1232397948356094e-06,1.6782670953276225e-12
sub-04,ses-S2,2b,138,-1.5515025187738615e-06,2.9526488467571298e-12
sub-04,ses-S2,2b,139,-1.8440226244381108e-06,1.9077618650835595e-12
sub-04,ses-S2,2b,140,-6.985481640900824e-06,1.587037666641975e-12
sub-04,ses-S2,2b,141,7.972117359297552e-06,1.691936272349101e-12
sub-04,ses-S2,2b,142,-9.857437907318897e-06,4.69104562172316e-12
sub-04,ses-S2,2b,143,-1.786172287100979e-06,1.1189876761026515e-12
sub-04,ses-S2,2b,144,-4.853549656818543e-06,1.2994837419013206e-12
sub-04,ses-S2,2b,145,-6.960504002509213e-06,4.750774388228398e-12
sub-04,ses-S2,2b,146,1.0425056930279861e-05,2.666715790888151e-12
sub-04,ses-S2,2b,147,-1.0154275003449554e-05,2.27016533590753e-12
sub-04,ses-S2,2b,148,1.0701676537782747e-05,1.4565617086157036e-12
sub-04,ses-S2,2b,149,-7.717212083512034e-07,1.4627309832435537e-12
sub-04,ses-S2,2b,150,-6.5574303008607425e-06,2.094807820119248e-12
sub-04,ses-S2,2b,151,3.2407650174828545e-06,9.598177384984255e-13
sub-04,ses-S2,2b,152,3.903976047059045e-06,1.3423256743020556e-12
sub-04,ses-S2,2b,153,-6.699309267458195e-06,1.0370086955791687e-12
sub-04,ses-S2,2b,154,7.19840622071621e-06,3.0198510155666466e-12
sub-04,ses-S2,2b,155,-8.767096824898076e-09,7.187706134583858e-13
sub-04,ses-S2,2b,156,4.3500718758000924e-07,1.3775465682548972e-12
sub-04,ses-S2,2b,157,-3.679059823788954e-06,1.1991243370687155e-12
sub-04,ses-S2,2b,158,-1.9214252753474163e-06,1.8111114709753988e-12
sub-04,ses-S2,2b,159,2.7406632819929034e-06,1.7783093169107283e-12
sub-04,ses-S2,2b,160,2.896092386811097e-06,2.4495575601216806e-12
sub-04,ses-S2,2b,161,-1.751593689471926e-06,9.944659281281254e-13
sub-04,ses-S2,2b,162,-2.2667024462391562e-07,1.255135778050846e-12
sub-04,ses-S2,2b,163,1.533244262270016e-06,1.96743907847019e-12
sub-04,ses-S2,2b,164,-5.516644465022822e-06,1.523841289871719e-12
sub-04,ses-S2,2b,165,-1.1016530247919287e-05,2.9932143100926273e-12
sub-04,ses-S2,2b,166,-1.103239468432142e-05,3.0505135752508103e-12
sub-04,ses-S2,2b,167,-1.8216787034865652e-06,1.4146137411807424e-12
sub-04,ses-S2,2b,168,2.882937492174491e-06,1.792021298893169e-12
sub-04,ses-S2,2b,169,-6.692071457686898e-06,1.2903238854968482e-12
sub-04,ses-S2,2b,170,4.461751415721349e-06,5.267767902294297e-12
sub-04,ses-S2,2b,171,-1.7463784715860082e-06,1.0824167144990232e-12
sub-04,ses-S2,2b,172,4.3890125339522683e-07,5.098450700461087e-12
sub-04,ses-S2,2b,173,-1.0749229325014455e-06,1.4803943185577443e-12
sub-04,ses-S2,2b,174,-8.360263639174012e-06,3.3713701830039346e-12
sub-04,ses-S2,2b,175,-8.254918322044487e-06,3.3447904926790422e-12
sub-04,ses-S2,2b,176,6.849333070918661e-06,5.247764231174317e-13
sub-04,ses-S2,2b,177,-6.515499141561661e-06,7.739933336141679e-13
sub-04,ses-S2,2b,178,-3.2148632892446803e-06,7.14503327586721e-13
sub-04,ses-S2,2b,179,-1.7921381984975108e-06,6.006308460614175e-12
sub-04,ses-S2,2b,180,4.264444283697506e-06,8.494051966288e-13
sub-04,ses-S2,2b,181,-3.7205694650361227e-06,1.4730327594516914e-12
sub-04,ses-S2,2b,182,-1.91277726199927e-06,3.1029010413295225e-12
sub-04,ses-S2,2b,183,-3.4010782003980767e-06,1.0289524144766854e-12
sub-04,ses-S2,2b,184,3.2048629548439714e-06,1.615429592095824e-12
sub-04,ses-S2,2b,185,-7.740348834422838e-06,2.139938086964737e-12
sub-04,ses-S2,2b,186,-2.7263764135813413e-06,1.7401296033102734e-12
sub-04,ses-S2,2b,187,-8.609006661236412e-06,5.066883194659053e-13
sub-04,ses-S2,2b,188,9.201633378428195e-08,2.5018711438980073e-12
sub-04,ses-S2,2b,189,1.6331203820725963e-06,1.3831905138674965e-12
sub-04,ses-S2,2b,190,-5.410431492852096e-06,2.1349373555914015e-12
sub-04,ses-S2,2b,191,3.7405608158398036e-06,6.023023181747383e-13
sub-04,ses-S2,2b,192,-1.3655542662749547e-06,1.4914663251589604e-12
sub-04,ses-S2,2b,193,-2.5703942320026963e-06,1.9332694115114105e-12
sub-04,ses-S2,2b,194,6.322342876410055e-06,2.553886326396141e-12
sub-04,ses-S2,2b,195,-4.144417326935215e-06,6.889575774956404e-13
sub-04,ses-S2,2b,196,7.681429512562967e-07,1.3811432918590372e-12
sub-04,ses-S2,2b,197,6.243378880666676e-06,2.572556224828175e-12
sub-04,ses-S2,2b,198,-5.78033021599776e-06,1.5075785263793682e-12
sub-04,ses-S2,2b,199,-3.148778545378485e-06,1.5674533066105676e-12
sub-04,ses-S2,2b,200,-2.343928784793346e-06,1.2864665246093636e-12
sub-04,ses-S2,2b,201,1.3313695020854773e-06,1.6171755562218266e-12
sub-04,ses-S2,2b,202,-5.878760005871971e-06,2.253631832293709e-12
sub-04,ses-S2,2b,203,-2.810330034122773e-07,2.7468225312093396e-12
sub-04,ses-S3,0b,1,1.339774844928249e-05,1.816740210273073e-12
sub-04,ses-S3,0b,2,6.494782848800988e-06,1.1498681086541558e-12
sub-04,ses-S3,0b,3,6.741764409580718e-07,4.674062989301482e-13
sub-04,ses-S3,0b,4,5.0296634932582476e-06,4.934265510210897e-13
sub-04,ses-S3,0b,5,1.1364239987761696e-06,6.947618926467615e-13
sub-04,ses-S3,0b,6,-5.5126933732394056e-06,2.294153496203468e-12
sub-04,ses-S3,0b,7,9.889183553328629e-06,4.943002877061338e-13
sub-04,ses-S3,0b,8,-7.691633991081479e-06,6.51524712059235e-13
sub-04,ses-S3,0b,9,-1.6596505966642914e-06,5.301206163764895e-13
sub-04,ses-S3,0b,10,1.1340706717136074e-05,2.8575954713797177e-12
sub-04,ses-S3,0b,11,-1.0381433380933697e-05,2.491382524902819e-12
sub-04,ses-S3,0b,12,-3.4342186067709135e-06,8.64360676699335e-13
sub-04,ses-S3,0b,13,6.152166863653829e-06,6.913393632423016e-13
sub-04,ses-S3,0b,14,3.5997425425274305e-06,1.1724577152741042e-12
sub-04,ses-S3,0b,15,-1.9661207317354275e-06,1.342247832378691e-12
sub-04,ses-S3,0b,16,8.283092516474362e-06,1.725776889087248e-12
sub-04,ses-S3,0b,17,7.9748612290571e-06,1.254614698075471e-12
sub-04,ses-S3,0b,18,2.1723915230072133e-06,6.01478544966055e-13
sub-04,ses-S3,0b,19,1.007282672835028e-05,2.120529145222796e-12
sub-04,ses-S3,0b,20,1.2436872405105304e-05,1.5022902280022912e-12
sub-04,ses-S3,0b,21,-3.0976676854472457e-06,8.289596493152766e-13
sub-04,ses-S3,0b,22,1.1895242119427237e-05,3.381223204899306e-12
sub-04,ses-S3,0b,23,-1.1320401342083072e-05,1.0716075379028407e-12
sub-04,ses-S3,0b,24,2.656031109907863e-06,1.3413454894399281e-12
sub-04,ses-S3,0b,25,3.5330691407856688e-06,2.9126655653263156e-12
sub-04,ses-S3,0b,26,-6.572219885858449e-06,4.209197628790701e-13
sub-04,ses-S3,0b,27,-3.6698387015902803e-07,1.1684586740100624e-12
sub-04,ses-S3,0b,28,-4.6204217630491e-06,3.2169183804435935e-12
sub-04,ses-S3,0b,29,2.151150606418008e-06,1.8275340263007305e-12
sub-04,ses-S3,0b,30,7.200705270303638e-06,6.19984518218418e-12
sub-04,ses-S3,0b,31,8.684970614236103e-06,8.80590112988783e-13
sub-04,ses-S3,0b,32,-7.0093342339949596e-06,1.1996243128449294e-12
sub-04,ses-S3,0b,33,9.214477900587662e-06,1.6310553794260355e-12
sub-04,ses-S3,0b,34,3.7520624248785647e-07,1.557020214573471e-12
sub-04,ses-S3,0b,35,3.6642481007411564e-06,9.769636829208604e-13
sub-04,ses-S3,0b,36,7.612460827531467e-06,1.1261253792632014e-12
sub-04,ses-S3,0b,37,1.999773897214504e-06,1.0527648860220044e-12
sub-04,ses-S3,0b,38,6.962829396589199e-06,5.015894606485462e-12
sub-04,ses-S3,0b,39,3.7898427985780146e-06,2.157312143747522e-12
sub-04,ses-S3,0b,40,2.911960887301627e-06,1.0974740908677771e-12
sub-04,ses-S3,0b,41,2.431296252302537e-06,1.138405388068594e-12
sub-04,ses-S3,0b,42,8.790758541718513e-06,2.392492747775237e-13
sub-04,ses-S3,0b,43,-5.626795249026617e-06,4.682560248541934e-13
sub-04,ses-S3,0b,44,2.5379276187326216e-06,5.567793903708783e-13
sub-04,ses-S3,0b,45,-1.5718955520386881e-06,5.072042704359135e-13
sub-04,ses-S3,0b,46,-7.665670335969806e-08,1.348472470956228e-12
sub-04,ses-S3,0b,47,6.729536948818555e-06,1.7237586718933198e-12
sub-04,ses-S3,0b,48,-3.112809800992825e-06,1.2197152035617868e-12
sub-04,ses-S3,0b,49,6.270068589489219e-07,1.3618852155952352e-12
sub-04,ses-S3,0b,50,5.621542919031219e-07,3.2328431322623537e-12
sub-04,ses-S3,0b,51,4.1678920204328125e-06,2.1380147341906313e-12
sub-04,ses-S3,0b,52,1.2956114931560738e-05,4.378991398456044e-13
sub-04,ses-S3,0b,53,-7.19402757911552e-06,4.992820568542198e-13
sub-04,ses-S3,0b,54,3.1718570561386535e-06,3.962662198865137e-12
sub-04,ses-S3,0b,55,5.52442303114883e-06,1.0685642463659022e-12
sub-04,ses-S3,0b,56,9.572387030136117e-06,3.2688801372064112e-12
sub-04,ses-S3,0b,57,1.1335368619851934e-05,5.091972683412461e-12
sub-04,ses-S3,0b,58,-5.09491283243772e-07,4.6448264547520004e-12
sub-04,ses-S3,0b,59,-1.4745528554063912e-06,1.8634978404818006e-12
sub-04,ses-S3,0b,60,-8.19300174661179e-09,6.360303575132907e-13
sub-04,ses-S3,0b,61,4.3858551700285895e-06,2.258468087932541e-12
sub-04,ses-S3,0b,62,-1.9322350802317547e-06,2.4706010725803988e-12
sub-04,ses-S3,0b,63,-1.3236979289752515e-06,2.377459077521775e-12
sub-04,ses-S3,0b,64,2.0218165738798302e-06,2.7548818408182745e-12
sub-04,ses-S3,0b,65,5.312678038622891e-06,3.5752967119031226e-12
sub-04,ses-S3,0b,66,6.211932916212281e-07,2.814940219025792e-12
sub-04,ses-S3,0b,67,5.3878753843201465e-06,1.7128315164831587e-12
sub-04,ses-S3,0b,68,4.787426369316351e-06,1.326733483465363e-12
sub-04,ses-S3,0b,69,4.810039362925775e-06,1.7166231684455297e-12
sub-04,ses-S3,0b,70,7.864332555157602e-06,6.331179250983485e-13
sub-04,ses-S3,0b,71,9.079779766076238e-06,8.332534675243207e-13
sub-04,ses-S3,0b,72,1.8792236858192577e-06,7.509213843157025e-13
sub-04,ses-S3,0b,73,1.2296630216404997e-05,1.1430903629133798e-12
sub-04,ses-S3,0b,74,-6.318166382764035e-06,2.462897740114417e-12
sub-04,ses-S3,0b,75,1.1610740155102796e-05,1.9636920481552423e-12
sub-04,ses-S3,0b,76,-6.086357016969277e-07,8.636968284739939e-13
sub-04,ses-S3,0b,77,1.4153254386697201e-05,3.1639874023934146e-12
sub-04,ses-S3,0b,78,2.217073880429618e-06,1.9660269600117516e-12
sub-04,ses-S3,0b,79,4.2907769785613285e-06,9.681375599378381e-13
sub-04,ses-S3,0b,80,-2.1962537283933357e-06,2.8084491696307324e-12
sub-04,ses-S3,0b,81,-2.5587706546892087e-06,2.5663525852832437e-12
sub-04,ses-S3,0b,82,3.623338475466155e-06,4.544049726042438e-12
sub-04,ses-S3,0b,83,4.1617858632137485e-06,2.844743019099076e-12
sub-04,ses-S3,0b,84,1.8747835221096503e-06,1.277613455584413e-12
sub-04,ses-S3,0b,85,7.151251034520729e-06,6.303298665735318e-13
sub-04,ses-S3,0b,86,3.869860545822657e-06,2.843470169880968e-12
sub-04,ses-S3,0b,87,1.2734101272030422e-06,1.4205388114053055e-12
sub-04,ses-S3,0b,88,7.569352032462506e-07,1.3407280094511643e-12
sub-04,ses-S3,0b,89,1.4600309923126835e-06,1.3489882977695944e-12
sub-04,ses-S3,0b,90,2.3563058001862503e-06,9.72463878029978e-13
sub-04,ses-S3,0b,91,9.143146495910079e-06,3.544931006949821e-12
sub-04,ses-S3,0b,92,-2.6894536528023823e-06,2.29827232703353e-12
sub-04,ses-S3,0b,93,6.532489050102675e-06,1.1192177366491079e-12
sub-04,ses-S3,0b,94,1.378600727122358e-05,1.4585350995062048e-12
sub-04,ses-S3,0b,95,8.608798958128494e-07,3.6217760206952827e-12
sub-04,ses-S3,0b,96,6.4933849230713075e-06,3.6941444980044934e-12
sub-04,ses-S3,0b,97,9.174413908538487e-06,4.676549989332997e-12
sub-04,ses-S3,0b,98,-1.1822173679766466e-05,1.7053438070919025e-12
sub-04,ses-S3,0b,99,5.2135022771150904e-06,3.4817186838494127e-12
sub-04,ses-S3,0b,100,1.2306970317156895e-05,1.3692030636447548e-12
sub-04,ses-S3,0b,101,3.2319918526260164e-06,1.878874957937657e-12
sub-04,ses-S3,0b,102,1.4155383345952844e-06,6.832613480999638e-13
sub-04,ses-S3,0b,103,5.886202621558398e-06,3.4849799753555414e-12
sub-04,ses-S3,0b,104,3.3242884653641044e-06,2.6586390237074175e-12
sub-04,ses-S3,0b,105,2.891868897147193e-06,1.4245800849733985e-12
sub-04,ses-S3,0b,106,-2.496832487492969e-06,4.610318515863832e-13
sub-04,ses-S3,0b,107,2.608374716793641e-06,1.4661251105176806e-12
sub-04,ses-S3,0b,108,-1.0261450631568587e-06,6.454985006544319e-13
sub-04,ses-S3,0b,109,-2.151411876661301e-06,1.0604540894580106e-12
sub-04,ses-S3,0b,110,7.692372952833774e-06,2.978307699581084e-12
sub-04,ses-S3,0b,111,-5.692504449621805e-06,1.3347331076233675e-12
sub-04,ses-S3,0b,112,3.5772168031577945e-07,9.371968882696307e-13
sub-04,ses-S3,0b,113,-2.8270224025610072e-06,7.751809459758089e-13
sub-04,ses-S3,0b,114,1.538079703831556e-06,6.099983188458553e-13
sub-04,ses-S3,0b,115,6.731922425074473e-08,6.070015799522463e-13
sub-04,ses-S3,0b,116,4.942830039389255e-06,1.6147236764591992e-12
sub-04,ses-S3,0b,117,-2.5516745012478556e-06,1.5152933263026768e-12
sub-04,ses-S3,0b,118,4.581586646405047e-06,3.926859860067618e-13
sub-04,ses-S3,0b,119,4.3545948084055185e-07,1.1553567821766951e-12
sub-04,ses-S3,0b,120,-9.774483093091998e-07,4.706490185209856e-13
sub-04,ses-S3,0b,121,-2.389200151758449e-07,9.05869592121701e-13
sub-04,ses-S3,0b,122,7.714840048417844e-06,1.83129393439736e-12
sub-04,ses-S3,0b,123,5.209700814250327e-06,2.731872535265666e-12
sub-04,ses-S3,0b,124,7.445486641382784e-06,1.7422148721735554e-12
sub-04,ses-S3,0b,125,-3.955556594402062e-06,8.132969631732443e-13
sub-04,ses-S3,0b,126,8.897347456416603e-06,1.014954262938519e-12
sub-04,ses-S3,0b,127,-1.7467564222369897e-06,1.5594429383620928e-12
sub-04,ses-S3,0b,128,2.589837401525724e-06,3.1076091576163016e-13
sub-04,ses-S3,0b,129,-8.256029779104098e-08,9.229182562932784e-13
sub-04,ses-S3,0b,130,6.233514008327772e-06,6.780787805621624e-13
sub-04,ses-S3,0b,131,6.602418877983277e-06,1.1015462001537899e-12
sub-04,ses-S3,0b,132,-8.017320470976055e-06,1.4818097023765058e-12
sub-04,ses-S3,0b,133,1.8322189450727434e-06,3.657389568406251e-13
sub-04,ses-S3,0b,134,1.1532917900713665e-05,1.3306018324053284e-12
sub-04,ses-S3,0b,135,9.058820524770321e-06,1.9099819064690195e-12
sub-04,ses-S3,0b,136,1.976994116080495e-06,4.747267657979096e-13
sub-04,ses-S3,0b,137,6.778887958436254e-06,2.099644117908694e-12
sub-04,ses-S3,0b,138,5.8311647058404315e-06,1.2671079579164412e-12
sub-04,ses-S3,0b,139,1.7745477268416725e-06,5.755591813286414e-13
sub-04,ses-S3,0b,140,8.071671374895468e-06,2.6564918660555287e-13
sub-04,ses-S3,0b,141,4.227116308888388e-06,1.1759749703980939e-12
sub-04,ses-S3,0b,142,-3.722501598732893e-06,1.5508730316494797e-12
sub-04,ses-S3,0b,143,2.0093020936620327e-06,1.2056420783231338e-12
sub-04,ses-S3,0b,144,-4.838343834866664e-07,7.765314470954786e-13
sub-04,ses-S3,0b,145,3.00304352858677e-06,1.387010727935404e-12
sub-04,ses-S3,0b,146,-5.153974680027875e-06,7.117219747589075e-13
sub-04,ses-S3,0b,147,3.1122897657174203e-06,1.1540236537275382e-12
sub-04,ses-S3,0b,148,5.477133250348081e-06,7.574020209371324e-13
sub-04,ses-S3,0b,149,-1.4247659887738626e-06,1.5007532721021948e-12
sub-04,ses-S3,0b,150,5.9407024873197295e-06,3.352376214993508e-12
sub-04,ses-S3,0b,151,9.465102560048321e-06,6.323411316859315e-12
sub-04,ses-S3,0b,152,3.114258772956128e-06,3.190814821498445e-12
sub-04,ses-S3,0b,153,-4.467907947211946e-06,8.315578969396423e-12
sub-04,ses-S3,0b,154,9.376574137566373e-06,6.297839853855233e-13
sub-04,ses-S3,0b,155,-4.111833454722774e-06,2.365706909212969e-12
sub-04,ses-S3,0b,156,-2.0525562137251584e-06,2.4147333975708594e-12
sub-04,ses-S3,0b,157,2.5057363696805348e-06,1.010359922407445e-12
sub-04,ses-S3,0b,158,2.806332376733519e-06,9.015725129978297e-13
sub-04,ses-S3,0b,159,3.448672319160577e-06,8.963535222615536e-13
sub-04,ses-S3,0b,160,-4.430339692039275e-06,4.3293721755521614e-12
sub-04,ses-S3,0b,161,3.129213105122116e-06,3.3428655951113995e-12
sub-04,ses-S3,0b,162,7.394640465276373e-06,4.366039638775656e-12
sub-04,ses-S3,0b,163,3.462938798273411e-06,3.867371566593543e-12
sub-04,ses-S3,0b,164,6.690552175220437e-06,8.741654410659985e-13
sub-04,ses-S3,0b,165,6.046181263962745e-06,1.4980637205274495e-12
sub-04,ses-S3,0b,166,1.2976844046409702e-06,2.810357787121736e-12
sub-04,ses-S3,0b,167,-2.6761974215289667e-06,6.69214280407488e-12
sub-04,ses-S3,0b,168,8.178993683375096e-06,5.131474597996493e-12
sub-04,ses-S3,0b,169,1.5505218976721587e-05,2.106055201687876e-12
sub-04,ses-S3,0b,170,3.3318952178829054e-06,6.018146414868835e-12
sub-04,ses-S3,0b,171,-4.038344090612816e-08,3.0947246756059702e-12
sub-04,ses-S3,0b,172,3.447844522614411e-06,8.280168275776297e-12
sub-04,ses-S3,0b,173,-8.334023019399765e-07,9.226254159659339e-13
sub-04,ses-S3,0b,174,-1.323703971522162e-06,3.713949241543139e-12
sub-04,ses-S3,0b,175,1.079896919813476e-05,1.3197848607934206e-12
sub-04,ses-S3,0b,176,-5.496510730399514e-06,1.8765342817902335e-12
sub-04,ses-S3,0b,177,-2.1691923292864563e-06,3.6800704630950025e-12
sub-04,ses-S3,0b,178,4.142362575135937e-06,6.444531718629206e-13
sub-04,ses-S3,0b,179,-1.7890463440820842e-06,1.2405155513936003e-12
sub-04,ses-S3,0b,180,3.3347085204438622e-06,6.213313715201196e-12
sub-04,ses-S3,0b,181,2.8017498837068437e-07,6.527758482644166e-13
sub-04,ses-S3,0b,182,1.121570325919624e-05,7.529263213499287e-12
sub-04,ses-S3,0b,183,-4.679972110502694e-06,1.368147648080809e-12
sub-04,ses-S3,0b,184,9.49290214652895e-06,3.1345616887193217e-13
sub-04,ses-S3,0b,185,-1.5612543695333815e-06,3.3127322041086564e-12
sub-04,ses-S3,0b,186,-2.99254262669321e-08,1.302608939922385e-12
sub-04,ses-S3,0b,187,-2.057966456929305e-06,5.555220717523775e-12
sub-04,ses-S3,0b,188,3.335959418377251e-06,1.4899505049421354e-12
sub-04,ses-S3,0b,189,-3.6886449624018125e-06,1.58024714328669e-12
sub-04,ses-S3,0b,190,8.666566290620284e-06,2.297756759510925e-12
sub-04,ses-S3,0b,191,-1.037840448046024e-06,9.600638510900805e-13
sub-04,ses-S3,0b,192,-1.7450905276906822e-06,1.260469435165104e-12
sub-04,ses-S3,0b,193,1.2123201058324758e-05,7.331103440927533e-13
sub-04,ses-S3,0b,194,-7.66111801008549e-06,1.226603410625495e-12
sub-04,ses-S3,0b,195,7.269926583531995e-06,4.621956603749184e-12
sub-04,ses-S3,0b,196,-3.222194736500115e-06,1.6483876996717907e-12
sub-04,ses-S3,0b,197,1.5888652203780272e-05,3.716021537812054e-12
sub-04,ses-S3,0b,198,3.7186319776905806e-06,7.556981712758449e-13
sub-04,ses-S3,0b,199,-3.2400803248754512e-06,1.5543744793401443e-12
sub-04,ses-S3,0b,200,-4.621242429426135e-06,1.1255797984745019e-12
sub-04,ses-S3,1b,1,4.134216524626054e-06,1.3865977260115781e-12
sub-04,ses-S3,1b,2,4.654555119418326e-06,8.829958738331687e-13
sub-04,ses-S3,1b,3,3.401830193598106e-06,6.370299305180759e-13
sub-04,ses-S3,1b,4,-9.038866085131424e-07,5.349258027593945e-13
